"positionId","amount","eventTime"
"5934","1.91","1544021439020"
"5935","81.19","1543954315932"
"5935","54.72","1543971070411"
"5936","42.32","1543988602584"
"5936","56.83","1543959950000"
"5937","45.92","1543991116735"
"5937","58.88","1543946379425"
"5938","24.45","1543982290699"
"5938","89.14","1543988251713"
"5938","70.24","1543970496465"
"5938","62.59","1543966748167"
"5938","62.87","1543975412212"
"5939","42.17","1544016972312"
"5939","56.01","1543965367099"
"5939","6.28","1544014967543"
"5940","83.68","1543942944095"
"5940","8.89","1544012953704"
"5940","22.46","1544017559291"
"5940","85.61","1543953015112"
"5941","30.92","1543975080831"
"5941","85.62","1543980990818"
"5941","64.47","1543991876587"
"5941","82.74","1543966959857"
"5941","94.90","1543952737364"
"5941","49.47","1543963275482"
"5942","90.69","1544011919963"
"5942","32.36","1543974610521"
"5942","97.68","1543990903965"
"5942","33.85","1543949923996"
"5943","58.28","1544018780573"
"5943","99.86","1544005956790"
"5943","36.45","1544020516239"
"5943","71.46","1543942286852"
"5943","33.47","1543957268157"
"5943","76.77","1544025980262"
"5944","48.47","1543989137919"
"5944","34.41","1543972057867"
"5944","88.75","1544012218320"
"5945","97.51","1543976834476"
"5945","23.25","1543989367536"
"5945","8.01","1544001262866"
"5945","90.74","1543945964809"
"5945","55.93","1543953558569"
"5945","87.61","1544002727059"
"5946","85.43","1543982126466"
"5946","27.73","1543970669911"
"5946","79.53","1543945913616"
"5946","65.66","1543971813883"
"5946","52.28","1543994724674"
"5947","89.26","1543944917085"
"5947","12.22","1543990397659"
"5947","14.34","1543969358110"
"5947","5.55","1543990318870"
"5947","17.76","1544011628491"
"5948","39.00","1543949501128"
"5948","66.84","1543953407128"
"5948","43.63","1544010418982"
"5948","55.44","1544023400430"
"5948","78.74","1544000061183"
"5949","4.57","1543969246939"
"5949","3.28","1544006017423"
"5950","93.74","1543979782867"
"5950","18.87","1543988683904"
"5950","38.75","1544016564163"
"5950","35.99","1543985187105"
"5951","83.87","1543943110784"
"5951","25.42","1544005397734"
"5951","89.25","1543983750985"
"5951","4.93","1543958927187"
"5951","37.22","1543947765787"
"5951","93.99","1543953464384"
"5952","36.26","1543958206643"
"5952","38.17","1544009335357"
"5952","36.56","1543958666586"
"5952","19.99","1543994182649"
"5952","98.19","1544019479001"
"5952","72.26","1543991446286"
"5953","26.82","1544004981287"
"5953","38.68","1544002875192"
"5953","59.94","1544008949652"
"5953","44.15","1544005807871"
"5953","35.67","1544005690407"
"5953","2.03","1543967488952"
"5954","17.00","1543986792721"
"5954","76.99","1544025601931"
"5954","70.12","1543998080959"
"5954","53.96","1543976645939"
"5954","85.51","1543996836327"
"5955","64.04","1543961754445"
"5955","47.56","1543987256398"
"5955","91.28","1543972128781"
"5955","6.73","1543969659262"
"5955","51.41","1544012943522"
"5956","40.16","1544001341791"
"5956","87.96","1544007980323"
"5957","29.12","1543957987250"
"5957","9.23","1543966760501"
"5957","15.37","1543976176814"
"5957","54.83","1543965251139"
"5958","66.45","1544026117866"
"5958","15.86","1544026040052"
"5958","94.25","1543978624711"
"5959","80.20","1543984819645"
"5959","49.08","1543993869180"
"5960","80.51","1543960586423"
"5960","71.26","1543988009484"
"5960","8.51","1543995476547"
"5960","41.34","1544024170403"
"5960","97.33","1543985472062"
"5961","1.60","1544010285449"
"5961","12.36","1543961641784"
"5961","32.70","1543960671668"
"5961","57.21","1543991327862"
"5961","12.62","1543964544642"
"5961","60.93","1543951445127"
"5962","24.67","1544010918853"
"5962","4.80","1544019790138"
"5962","91.93","1543978365843"
"5963","1.95","1544021155314"
"5963","10.39","1543942094794"
"5963","94.92","1544017060075"
"5964","80.58","1543979842693"
"5964","38.16","1543993759093"
"5964","16.59","1544014330525"
"5964","47.08","1544006376737"
"5964","1.45","1543975545075"
"5964","15.49","1543948755581"
"5965","70.41","1543993786400"
"5965","90.15","1543974111801"
"5965","49.28","1543949805072"
"5966","45.21","1543980353747"
"5966","19.32","1543984089886"
"5966","23.00","1543997003722"
"5966","23.67","1543994399986"
"5966","27.10","1543987686543"
"5967","58.43","1543984063850"
"5967","19.50","1543970593308"
"5967","11.31","1543992834801"
"5967","12.23","1543974254453"
"5968","92.47","1543990302900"
"5968","39.05","1543993273154"
"5969","29.76","1543971089676"
"5969","11.99","1544007469343"
"5969","5.37","1543947626949"
"5969","50.11","1544020991887"
"5970","66.19","1543985079525"
"5970","21.22","1543944543516"
"5970","72.47","1543989175729"
"5970","56.64","1544006902613"
"5970","52.15","1543968747317"
"5971","4.01","1543958433014"
"5971","1.54","1543980110128"
"5971","73.54","1543958707290"
"5971","96.93","1544024415790"
"5971","60.41","1543956127847"
"5972","82.57","1543940210719"
"5972","53.20","1543975148317"
"5972","89.03","1543994423499"
"5972","69.42","1544011972391"
"5973","60.62","1544017469059"
"5973","81.81","1543946117791"
"5973","2.37","1544000026210"
"5974","13.42","1543958704078"
"5974","21.31","1543982149861"
"5975","80.24","1543974083501"
"5975","41.18","1543977184526"
"5975","46.84","1543989255268"
"5976","84.58","1544007910805"
"5976","1.77","1543996660362"
"5976","50.66","1544016933055"
"5976","16.61","1543946223650"
"5976","16.90","1543996129583"
"5977","26.40","1544004539530"
"5977","16.44","1544006914507"
"5978","73.84","1544005005735"
"5978","14.08","1543940980130"
"5978","14.04","1544023703937"
"5978","15.58","1543999005865"
"5978","90.72","1544002659659"
"5979","17.41","1543998374056"
"5979","92.69","1543974888130"
"5980","65.62","1543994631582"
"5980","50.10","1543966631231"
"5981","38.58","1543974662279"
"5981","59.98","1543996409614"
"5981","21.72","1543942171696"
"5981","5.45","1544012491894"
"5981","3.44","1543986791567"
"5981","66.48","1544015465653"
"5982","23.41","1543993867462"
"5982","21.01","1543996079986"
"5982","59.40","1544019220183"
"5982","89.56","1544008462681"
"5982","15.63","1543961586818"
"5982","48.19","1543991430730"
"5983","61.74","1543983291732"
"5983","27.91","1543971561768"
"5983","41.73","1544005804455"
"5983","4.20","1544010115487"
"5984","66.66","1543991593158"
"5984","19.33","1543966570454"
"5985","6.42","1543985194741"
"5985","17.35","1544014591861"
"5985","91.36","1543943935897"
"5985","90.03","1543994228668"
"5985","72.66","1543968480934"
"5986","91.56","1544025323008"
"5986","48.26","1543947796917"
"5986","83.37","1543961652753"
"5986","33.55","1544000905856"
"5987","94.29","1543947508672"
"5987","84.90","1543985884000"
"5987","17.71","1543988070910"
"5987","71.47","1543986056385"
"5987","4.42","1543972923599"
"5987","61.55","1544016272202"
"5988","89.99","1543956362446"
"5988","2.30","1543944711384"
"5988","18.47","1543978944135"
"5988","60.67","1543974752971"
"5989","19.18","1543999540148"
"5989","72.96","1543941212069"
"5990","72.09","1543988656022"
"5990","41.78","1543999692493"
"5990","65.10","1543984801489"
"5990","69.65","1543940729535"
"5990","63.71","1544001518340"
"5990","17.10","1543990869259"
"5991","36.25","1543992605988"
"5991","85.77","1543951464318"
"5991","96.08","1543981974600"
"5992","23.36","1544016662535"
"5992","43.39","1544005817456"
"5993","30.13","1543975476480"
"5993","29.56","1543958709182"
"5993","1.96","1544014188459"
"5993","23.31","1543949595586"
"5994","46.92","1543944563337"
"5994","42.29","1543974637225"
"5994","1.82","1543995173695"
"5994","6.28","1543972311176"
"5994","15.73","1543965317215"
"5994","9.02","1543962949521"
"5995","14.27","1544002163728"
"5995","85.62","1544014686813"
"5995","30.10","1543955517552"
"5995","3.63","1543979715005"
"5995","79.25","1543977100216"
"5996","35.84","1544011197600"
"5996","13.63","1543988685517"
"5996","31.85","1543999238255"
"5996","75.69","1543944274822"
"5997","37.96","1544007213223"
"5997","79.93","1543975273816"
"5997","2.78","1544008666837"
"5998","21.44","1544019741379"
"5998","48.31","1543957977682"
"5998","89.61","1543944446883"
"5998","1.83","1543955895575"
"5998","49.49","1544008461954"
"5999","53.80","1544002666576"
"5999","11.01","1543979090848"
"5999","48.24","1543974602686"
"5999","26.67","1543940385132"
"6000","31.87","1544005483879"
"6000","99.45","1543970169480"
"6000","1.29","1544010471102"
"6000","70.75","1543972107805"
"6000","95.44","1543993232170"
"6001","97.41","1543955984159"
"6001","98.35","1543954520507"
"6001","3.64","1543971582906"
"6001","92.21","1544021738283"
"6001","47.64","1543998579393"
"6002","69.47","1544013195194"
"6002","43.30","1544002008291"
"6002","77.58","1544011538966"
"6002","73.21","1543943412054"
"6002","53.77","1543994545091"
"6003","90.51","1543966746940"
"6003","64.22","1543941451528"
"6003","66.23","1544019964354"
"6004","24.80","1543960111557"
"6004","60.06","1543956610805"
"6005","43.78","1543968259600"
"6005","27.73","1543974587921"
"6005","48.76","1543977902773"
"6005","77.20","1543948633824"
"6005","29.57","1544009132217"
"6005","17.81","1543960572317"
"6006","27.86","1543984377680"
"6006","14.39","1543940267779"
"6006","6.29","1543991022100"
"6006","23.18","1543951612411"
"6006","53.79","1543959802097"
"6007","82.52","1543957396123"
"6007","86.88","1544003783814"
"6008","70.10","1544014793789"
"6008","5.74","1543941770178"
"6008","11.26","1543993488724"
"6009","47.88","1544003074328"
"6009","46.12","1543994773973"
"6009","72.50","1543961157668"
"6010","37.10","1543960303642"
"6010","68.38","1543993911092"
"6011","18.87","1543974013926"
"6011","34.26","1543940488301"
"6011","42.37","1543963860353"
"6011","29.49","1543992768362"
"6011","21.11","1543986212420"
"6011","88.88","1543975670592"
"6012","57.42","1543971589743"
"6012","3.47","1544015990156"
"6012","33.06","1543957191846"
"6013","36.66","1544003028325"
"6013","90.15","1543947589834"
"6013","41.05","1543991009155"
"6013","21.46","1543972992328"
"6013","2.69","1543940165876"
"6014","98.57","1543971631076"
"6014","6.58","1543991472839"
"6014","21.22","1544018344415"
"6014","48.96","1543952864456"
"6014","17.44","1543962041531"
"6015","99.99","1544018461959"
"6015","8.64","1543961368739"
"6015","73.43","1543994876802"
"6015","36.28","1544025153963"
"6015","54.74","1543966573967"
"6016","22.92","1543978477504"
"6016","94.34","1543953386977"
"6016","71.60","1543996323233"
"6016","10.80","1543949550776"
"6017","32.66","1543968485173"
"6017","78.97","1543972935464"
"6017","68.79","1544005743050"
"6017","48.79","1543959275810"
"6017","34.16","1543986614194"
"6018","96.00","1543957588207"
"6018","98.13","1543978541698"
"6018","27.69","1543984188126"
"6018","90.73","1543970771351"
"6019","53.60","1543961067295"
"6019","46.03","1543977584466"
"6019","49.31","1543968999832"
"6019","48.05","1543968393509"
"6020","31.41","1543995053236"
"6020","50.66","1543982660710"
"6020","3.03","1544024129028"
"6020","5.84","1543988731498"
"6020","10.40","1543964556740"
"6020","90.95","1543992558879"
"6021","13.87","1543943863174"
"6021","53.07","1543945440382"
"6021","50.48","1544023260483"
"6021","70.97","1544019993663"
"6021","50.10","1543940822216"
"6022","43.70","1543952393862"
"6022","84.33","1543960001073"
"6022","77.70","1543950905708"
"6023","95.60","1543973601073"
"6023","19.89","1543961944651"
"6023","30.68","1543958614718"
"6024","69.46","1543985900920"
"6024","85.49","1543982369090"
"6024","5.15","1543954386016"
"6024","52.77","1544012353347"
"6024","34.87","1544007986980"
"6024","88.60","1543981889377"
"6025","51.47","1544003300095"
"6025","34.93","1543956602915"
"6025","3.15","1543946901031"
"6025","76.81","1543947896948"
"6025","81.18","1544001596848"
"6026","54.73","1544015828173"
"6026","60.04","1544015634017"
"6027","26.68","1543957646948"
"6027","51.69","1543986913150"
"6028","81.95","1544010661167"
"6028","9.95","1543994830935"
"6029","80.80","1543973433855"
"6029","99.09","1543997369532"
"6030","28.36","1543971478535"
"6030","35.78","1544002101154"
"6030","2.38","1544011642030"
"6030","40.01","1543970916121"
"6030","96.93","1543996752133"
"6030","70.76","1543998726779"
"6031","40.42","1543971395543"
"6031","62.51","1543954969486"
"6031","42.44","1543954899353"
"6031","59.72","1543994177478"
"6032","57.50","1544014800609"
"6032","28.54","1544001394317"
"6032","31.69","1543991253396"
"6033","56.30","1543945957341"
"6033","34.83","1543991487773"
"6033","78.85","1544024783840"
"6034","23.28","1543967096857"
"6034","92.29","1544015626114"
"6035","55.79","1543995006765"
"6035","4.82","1544009470620"
"6035","6.95","1543964128987"
"6036","76.05","1544003124188"
"6036","48.22","1544018853681"
"6036","86.49","1544025945210"
"6036","29.21","1544002734905"
"6037","90.64","1544010822880"
"6037","62.65","1543973510744"
"6037","27.70","1543959380183"
"6038","41.76","1543979199935"
"6038","68.63","1544023129144"
"6038","31.68","1543969449005"
"6038","97.81","1543991774227"
"6038","2.84","1543991145841"
"6039","34.05","1543970280735"
"6039","39.00","1544021935669"
"6039","76.31","1543992100092"
"6039","96.77","1544013275109"
"6039","45.52","1544019751400"
"6040","60.13","1544007939698"
"6040","82.43","1543979009705"
"6040","4.32","1544026384490"
"6040","28.80","1543942883467"
"6040","52.33","1543976449684"
"6041","48.31","1543986650197"
"6041","68.68","1543983763653"
"6041","97.71","1543940296129"
"6041","75.95","1544023114481"
"6041","15.27","1544000929163"
"6042","93.00","1543989357858"
"6042","47.35","1543947356312"
"6042","3.87","1544019242782"
"6042","21.69","1543955882001"
"6043","65.82","1543964805724"
"6043","42.75","1543973790972"
"6043","73.28","1543970384153"
"6043","81.34","1543984089624"
"6043","10.53","1543942553662"
"6043","29.27","1544004434979"
"6044","3.40","1543965908813"
"6044","48.86","1544014410327"
"6044","13.73","1543990866700"
"6044","64.80","1543994783868"
"6045","68.73","1543997068084"
"6045","86.24","1544013157708"
"6045","3.49","1544010403578"
"6045","97.76","1543983661044"
"6046","72.69","1543954444118"
"6046","50.83","1543986172636"
"6046","84.24","1543979212751"
"6046","77.95","1543985179159"
"6046","80.59","1543948230651"
"6046","61.68","1543943317513"
"6047","94.53","1543953711428"
"6047","73.58","1543963130230"
"6047","8.52","1543993552293"
"6047","52.09","1543974102656"
"6047","82.92","1543985990513"
"6047","99.28","1543991143196"
"6048","73.01","1544013909509"
"6048","65.25","1543972027193"
"6048","50.10","1544012691195"
"6048","34.02","1544013240419"
"6048","10.64","1544019186399"
"6049","78.14","1544007132299"
"6049","99.72","1543943406890"
"6049","44.07","1544001317553"
"6049","28.27","1543998996056"
"6049","81.44","1544000736641"
"6049","56.86","1543984839660"
"6050","64.27","1543942982214"
"6050","93.08","1544012929607"
"6050","57.41","1544016897075"
"6051","34.75","1543952115174"
"6051","42.95","1544024142807"
"6051","46.86","1544012345028"
"6051","17.77","1543998338551"
"6051","57.92","1543963172230"
"6052","11.13","1544014454752"
"6052","5.87","1543973111648"
"6052","31.86","1543950729443"
"6052","52.84","1544021026847"
"6052","96.58","1543955794464"
"6052","57.01","1544011005436"
"6053","91.12","1543963357614"
"6053","92.47","1543988817756"
"6053","44.44","1543974955969"
"6054","70.25","1543943572585"
"6054","86.07","1544014709725"
"6055","47.45","1543959304105"
"6055","91.44","1544025991645"
"6056","86.30","1543981807572"
"6056","76.70","1543963743881"
"6056","84.58","1543982805815"
"6056","31.32","1543981829631"
"6056","75.45","1543966547911"
"6057","6.85","1543942919761"
"6057","1.06","1543980887636"
"6057","96.26","1543998473723"
"6057","25.86","1544017593686"
"6058","80.74","1543976170305"
"6058","95.49","1543976391124"
"6059","67.76","1543951139149"
"6059","11.73","1544022877839"
"6059","59.58","1543980758068"
"6059","90.85","1544017580638"
"6060","79.12","1543985857412"
"6060","90.08","1544021659605"
"6060","6.75","1544006158406"
"6060","53.22","1543970315765"
"6061","17.35","1543977759435"
"6061","30.95","1544024346636"
"6061","31.79","1543964587496"
"6062","27.59","1544000228063"
"6062","71.76","1543950714003"
"6062","87.20","1544003320372"
"6062","90.29","1544009138001"
"6062","5.06","1544003005990"
"6062","30.07","1544014126428"
"6063","50.13","1544014513747"
"6063","22.86","1543947287034"
"6063","21.02","1543955853071"
"6063","5.16","1543952817193"
"6063","72.62","1543982924650"
"6064","49.97","1543964009847"
"6064","99.48","1543999193722"
"6064","72.80","1543957477699"
"6064","30.84","1544004218227"
"6064","85.59","1544010791721"
"6064","68.78","1543995807869"
"6065","88.08","1544017264936"
"6065","45.73","1543943632378"
"6065","34.65","1543982550622"
"6066","18.44","1543999321063"
"6066","85.55","1543982275805"
"6066","67.45","1543945627733"
"6066","12.85","1543976344369"
"6067","30.62","1544012664858"
"6067","34.04","1544008771111"
"6068","40.98","1543977179742"
"6068","35.91","1543992612643"
"6068","33.18","1543949614961"
"6069","69.38","1543999631983"
"6069","15.23","1544014487854"
"6069","57.26","1543955983580"
"6069","58.16","1544000673909"
"6069","91.27","1544014200410"
"6069","25.76","1543997488878"
"6070","78.56","1543947055811"
"6070","84.76","1543968441670"
"6070","31.37","1543989896319"
"6070","86.38","1543974668205"
"6071","18.23","1544017786919"
"6071","29.00","1543948590629"
"6071","65.92","1543977977928"
"6071","6.44","1544016520277"
"6072","36.95","1543976949398"
"6072","43.46","1544023917104"
"6072","29.99","1543987774716"
"6072","61.82","1544025121531"
"6072","82.83","1543971613861"
"6072","7.20","1543946291437"
"6073","24.32","1543952293258"
"6073","43.39","1544021271705"
"6073","11.10","1543967098569"
"6074","33.14","1543940697779"
"6074","40.11","1543980547730"
"6074","29.29","1543946415297"
"6074","47.26","1543967878255"
"6075","29.25","1544006467794"
"6075","89.20","1543942872554"
"6075","56.04","1543948321417"
"6075","93.71","1543941703484"
"6075","87.89","1543997577960"
"6076","63.22","1543945637848"
"6076","95.43","1544025796627"
"6076","50.84","1543997012592"
"6076","96.91","1543997772546"
"6076","60.47","1543947249084"
"6077","96.24","1543966133685"
"6077","91.02","1544026249894"
"6077","12.96","1543940685030"
"6077","35.99","1543986392494"
"6078","36.84","1543998354148"
"6078","65.40","1543977509802"
"6078","34.44","1543943050837"
"6078","61.87","1543947354901"
"6079","83.91","1543954577389"
"6079","29.72","1543954896682"
"6080","1.26","1543961713530"
"6080","86.82","1543999373457"
"6080","77.03","1543994303727"
"6080","23.16","1543981010933"
"6081","79.43","1543952755955"
"6081","66.88","1544022879639"
"6081","4.50","1543946551908"
"6082","57.27","1543954591250"
"6082","55.43","1544024926785"
"6082","20.71","1544009274696"
"6082","85.09","1543991703879"
"6082","45.05","1543957225234"
"6082","95.03","1543979982080"
"6083","82.26","1543947489597"
"6083","60.08","1543978099343"
"6083","80.72","1543953745340"
"6083","38.31","1544001114194"
"6084","24.86","1544011795447"
"6084","78.46","1543984211890"
"6085","66.19","1543979530253"
"6085","74.09","1543976446430"
"6085","25.36","1544006610242"
"6085","60.39","1544011252047"
"6085","36.96","1543996043421"
"6086","75.27","1543956591134"
"6086","2.46","1543956170816"
"6087","7.70","1544014277890"
"6087","34.97","1543959346709"
"6087","74.56","1544018649037"
"6087","57.20","1543944821213"
"6088","51.29","1543995535834"
"6088","82.71","1543999033638"
"6088","82.25","1543951064731"
"6088","10.24","1543986007488"
"6088","24.20","1544006606704"
"6088","42.26","1543986907888"
"6089","77.67","1543983592730"
"6089","14.70","1543957709380"
"6089","24.68","1544004119510"
"6089","30.51","1544015780700"
"6089","46.68","1543944523360"
"6089","64.20","1543964536468"
"6090","91.36","1544001618153"
"6090","9.36","1543984533723"
"6090","76.10","1544026371897"
"6090","42.45","1544011206046"
"6091","76.80","1544017160674"
"6091","89.92","1543940861817"
"6091","9.07","1543999878941"
"6091","8.24","1543952172714"
"6091","36.84","1544005043496"
"6092","26.04","1543986154159"
"6092","48.73","1543982113045"
"6092","25.83","1543947819289"
"6092","80.65","1543997398055"
"6092","9.78","1544006328313"
"6092","36.43","1544025436301"
"6093","66.51","1543957158321"
"6093","2.91","1544006385704"
"6093","48.88","1544005044701"
"6093","91.79","1543983810331"
"6094","8.56","1543988547448"
"6094","7.01","1543945602152"
"6094","37.17","1543961969853"
"6095","1.54","1543975009145"
"6095","51.84","1543970912760"
"6095","51.37","1544010024470"
"6095","33.88","1543985394086"
"6096","65.49","1544015540679"
"6096","65.57","1543975977095"
"6097","94.32","1543942584473"
"6097","72.33","1543951579178"
"6097","49.38","1543955152038"
"6097","36.73","1543960777357"
"6098","52.88","1543945978120"
"6098","24.91","1543951677827"
"6098","33.18","1544015115035"
"6098","23.95","1543998867690"
"6098","59.72","1544019311419"
"6098","3.39","1543999397837"
"6099","11.93","1543971374333"
"6099","91.64","1543995525367"
"6099","3.75","1543961226856"
"6099","65.81","1543984814996"
"6099","82.04","1543990841599"
"6099","58.41","1544017856842"
"6100","24.64","1544011579681"
"6100","95.55","1544015854794"
"6101","77.07","1543991557823"
"6101","30.81","1544022506868"
"6101","12.89","1543993062274"
"6101","14.29","1543953973435"
"6101","40.79","1543993510009"
"6101","92.87","1543996616184"
"6102","34.83","1543951854178"
"6102","47.09","1543941850308"
"6103","28.22","1543973759994"
"6103","39.26","1543968898813"
"6103","26.24","1543951609368"
"6103","50.23","1543956733226"
"6103","41.87","1543960965838"
"6103","20.37","1543964965228"
"6104","59.78","1543967234477"
"6104","70.59","1544015221006"
"6104","1.41","1543969815886"
"6105","43.72","1544017735221"
"6105","52.00","1543955409140"
"6105","55.84","1543990383752"
"6105","62.20","1544005637285"
"6105","39.90","1544012222670"
"6106","77.23","1544016977724"
"6106","71.48","1544024783706"
"6106","33.69","1544000396817"
"6106","89.74","1543986887989"
"6106","25.55","1543945614878"
"6107","83.40","1543953706614"
"6107","71.33","1543971893272"
"6107","6.48","1543941966977"
"6108","2.53","1543942224199"
"6108","62.79","1544019292501"
"6108","94.23","1544009550917"
"6109","71.29","1543966395402"
"6109","43.50","1543970104490"
"6109","8.71","1543958456614"
"6109","33.20","1543999235318"
"6110","63.60","1544022155323"
"6110","36.73","1543990898493"
"6110","9.24","1543982944667"
"6111","42.78","1543966468014"
"6111","96.34","1543971283287"
"6111","38.53","1544010328987"
"6111","80.54","1543995085141"
"6111","16.23","1543971428458"
"6111","78.89","1543998246253"
"6112","79.55","1544006862414"
"6112","1.97","1544010717271"
"6113","99.25","1544015462624"
"6113","6.67","1544011155027"
"6113","3.94","1543989799286"
"6113","34.95","1543971750409"
"6113","11.73","1543946379409"
"6114","29.74","1544009049058"
"6114","56.02","1543948044488"
"6114","53.57","1544019507573"
"6114","63.40","1543949155666"
"6114","7.14","1543986596981"
"6115","17.34","1543993052122"
"6115","49.09","1543948699556"
"6115","56.91","1543973363379"
"6115","87.47","1544018877838"
"6115","85.50","1544007214333"
"6115","22.55","1543982609532"
"6116","94.67","1543954366861"
"6116","98.81","1543970012109"
"6116","27.56","1543953287325"
"6116","84.69","1543949013601"
"6117","8.52","1544007009502"
"6117","20.71","1544008274430"
"6117","39.08","1544009275209"
"6117","61.09","1543980551432"
"6117","3.00","1544008013992"
"6118","80.77","1543991642769"
"6118","4.09","1543984337313"
"6118","70.31","1544026014250"
"6118","47.82","1544019695001"
"6118","45.65","1543946371689"
"6118","73.62","1544007826741"
"6119","1.41","1543954566009"
"6119","89.03","1543941664823"
"6119","6.05","1543942620557"
"6119","49.22","1543983747894"
"6119","87.73","1544005269430"
"6120","87.26","1544020029253"
"6120","4.04","1543954376466"
"6120","47.43","1543997401784"
"6121","60.04","1544013845127"
"6121","60.94","1543942406761"
"6121","49.37","1543998770435"
"6121","97.18","1543991509966"
"6121","67.43","1543951085231"
"6122","39.36","1544002714300"
"6122","90.73","1543990183794"
"6123","28.70","1544002940660"
"6123","18.29","1543948136091"
"6123","90.81","1544007454772"
"6123","48.36","1544021131040"
"6124","83.76","1543957035673"
"6124","43.76","1544007019616"
"6124","77.40","1543948038482"
"6124","65.63","1543987891225"
"6124","90.65","1544018209243"
"6124","61.97","1543970295417"
"6125","71.49","1544015834726"
"6125","13.72","1544009870071"
"6126","72.40","1544015515887"
"6126","80.89","1544006355186"
"6126","9.93","1544015142727"
"6126","99.27","1543997512256"
"6126","11.52","1543965024554"
"6126","20.86","1543985295682"
"6127","42.58","1544010062187"
"6127","55.69","1544025108199"
"6127","61.94","1543982445495"
"6127","96.21","1543971688463"
"6127","4.91","1543974022424"
"6127","60.28","1544006732168"
"6128","27.99","1543955116258"
"6128","14.08","1543946174969"
"6129","66.49","1543952486425"
"6129","17.06","1543981155797"
"6130","75.93","1544022158506"
"6130","99.04","1543996748480"
"6131","27.48","1543956003946"
"6131","9.74","1543978002976"
"6131","12.52","1543998306196"
"6132","39.99","1543970763820"
"6132","76.95","1543953777393"
"6133","6.45","1543992996393"
"6133","31.47","1544012845680"
"6134","47.72","1543955905513"
"6134","79.52","1543946129299"
"6135","97.37","1544006418489"
"6135","25.10","1543974491752"
"6135","57.18","1543990599256"
"6135","47.78","1544017482470"
"6135","48.79","1543948215330"
"6135","4.92","1544026065091"
"6136","40.92","1544006761780"
"6136","58.54","1544024206663"
"6136","1.11","1543947866377"
"6136","58.46","1543997678722"
"6136","44.57","1543991321965"
"6137","21.54","1544019871853"
"6137","14.59","1544017223505"
"6137","69.36","1543995317076"
"6137","41.58","1543965155885"
"6138","70.86","1543978119148"
"6138","70.35","1543955696931"
"6138","93.57","1543945220665"
"6139","63.20","1543940732970"
"6139","23.24","1543979814447"
"6140","62.34","1544006390946"
"6140","5.44","1543949950718"
"6140","97.63","1543984432773"
"6140","53.74","1543970208995"
"6140","86.09","1543962589355"
"6140","62.44","1543971581017"
"6141","53.66","1544026158895"
"6141","50.50","1543967251499"
"6141","34.84","1543984606898"
"6141","62.22","1543987225456"
"6141","99.97","1544022407100"
"6141","81.56","1543943313897"
"6142","40.72","1543945113424"
"6142","40.56","1543961904777"
"6143","75.19","1543974672125"
"6143","35.87","1544018830371"
"6143","71.99","1544023127352"
"6143","55.04","1544003413124"
"6143","10.67","1543955951601"
"6143","85.69","1543966583832"
"6144","67.94","1544004734831"
"6144","12.64","1544022264440"
"6144","18.55","1543965501883"
"6145","28.95","1543967052312"
"6145","78.52","1543984201816"
"6146","19.47","1543955044096"
"6146","33.33","1543966624906"
"6146","19.27","1543962837280"
"6146","63.33","1543949990419"
"6146","93.75","1543961210293"
"6147","89.32","1544012069043"
"6147","14.05","1543944057559"
"6148","87.83","1543975016785"
"6148","86.94","1543961306931"
"6148","27.62","1543940382272"
"6148","30.51","1543959829688"
"6148","89.62","1543947145372"
"6148","49.49","1543980588322"
"6149","23.59","1544000133236"
"6149","35.88","1543970140073"
"6149","1.12","1543986432668"
"6149","91.75","1543988463781"
"6149","31.25","1543972910080"
"6150","35.68","1543965323600"
"6150","77.04","1543987628820"
"6150","28.64","1543988255026"
"6150","55.85","1543984379719"
"6150","27.26","1543986347715"
"6150","74.42","1543985586593"
"6151","20.46","1543962331539"
"6151","25.09","1543987671568"
"6151","34.48","1543971504062"
"6151","2.54","1543992596920"
"6151","34.90","1543985265311"
"6152","1.98","1544025776528"
"6152","82.88","1543968024035"
"6152","39.08","1544011964116"
"6152","70.42","1543969968627"
"6153","17.74","1544017915647"
"6153","52.45","1544014027828"
"6154","39.52","1544012127129"
"6154","47.94","1543946880042"
"6154","28.96","1544025097027"
"6154","89.26","1543980545640"
"6154","88.95","1544015739246"
"6155","56.26","1543949928725"
"6155","95.02","1543985800942"
"6155","56.68","1543950459319"
"6155","49.21","1544008542191"
"6155","99.27","1543987996927"
"6155","33.79","1544017675990"
"6156","52.18","1543971750364"
"6156","60.10","1543982931846"
"6156","55.73","1543994921469"
"6156","81.88","1543977543257"
"6157","24.51","1544011623964"
"6157","30.40","1543983966428"
"6158","25.23","1543985694086"
"6158","74.55","1543988457935"
"6159","19.17","1543940692529"
"6159","44.04","1543998451591"
"6159","65.35","1543940174388"
"6159","89.35","1543967225075"
"6159","4.39","1544017509967"
"6159","74.12","1543943755083"
"6160","93.29","1543987732681"
"6160","40.23","1543981421710"
"6161","71.06","1544013368181"
"6161","6.84","1544014865737"
"6161","42.36","1544019869658"
"6161","83.21","1543959291362"
"6161","33.94","1543999979190"
"6161","17.25","1543992457370"
"6162","29.30","1543953911877"
"6162","61.22","1543967147001"
"6162","43.01","1543942642052"
"6162","83.93","1543972144855"
"6163","60.03","1544004862226"
"6163","91.99","1543983672758"
"6163","58.19","1544009362593"
"6163","64.53","1544000671937"
